zip,city,longitude,latitude,pop,state 
49792,Tower,-84.303496,45.341619,929,MI
49795,Vanderbilt,-84.651134,45.153247,1541,MI
49799,Wolverine,-84.606477,45.286148,1857,MI
49801,Iron Mountain,-88.068257,45.821894,18423,MI
49806,Au Train,-86.779327,46.428231,796,MI
49807,Hardwood,-87.240522,45.705411,4037,MI
49812,Carney,-87.543896,45.591738,1014,MI
49813,Cedar River,-87.365994,45.448475,185,MI
49814,Champion,-87.830587,46.468497,2774,MI
49815,Channing,-88.077221,46.154562,522,MI
49816,Limestone,-86.758934,46.294821,251,MI
49817,Cooks,-86.530718,45.899665,2,MI
49818,Cornell,-87.223702,45.910373,671,MI
49820,Curtis,-85.786466,46.204763,523,MI
49821,Daggett,-87.607858,45.488738,1184,MI
49822,Deerton,-87.04064,46.483979,290,MI
49825,Eben Junction,-87.032799,46.351726,456,MI
49826,Rumely,-86.935068,46.341867,823,MI
49827,Engadine,-85.600468,46.204009,327,MI
49829,Escanaba,-87.088985,45.76587,21065,MI
49833,Little Lake,-87.411448,46.053711,437,MI
49834,Foster City,-87.804768,46.004769,1249,MI
49835,Garden,-86.577576,45.754867,934,MI
49836,Germfask,-85.91589,46.236261,542,MI
49837,Brampton,-87.027284,45.856402,5707,MI
49838,Gould City,-85.725889,46.134544,615,MI
49839,Grand Marais,-85.983633,46.652916,508,MI
49840,Gulliver,-86.021433,46.011491,822,MI
49841,Princeton,-87.43016,46.291938,5377,MI
49843,K I Sawyer A F B,-87.37593,46.330811,5613,MI
49847,Hermansville,-87.622659,45.714902,1090,MI
49848,Ingalls,-87.620607,45.374774,340,MI
49849,North Lake,-87.682638,46.490165,11725,MI
49853,Mc Millan,-85.730715,46.297027,897,MI
49854,Thompson,-86.275513,45.982978,6753,MI
49855,Beaver Grove,-87.389443,46.53124,32361,MI
49858,Menominee,-87.621475,45.13427,13149,MI
49861,Michigamme,-87.892386,46.668143,1230,MI
49862,Christmas,-86.626846,46.413863,3762,MI
49866,Negaunee,-87.582915,46.500662,8204,MI
49868,Newberry,-85.514951,46.343763,4866,MI
49870,Norway,-87.904693,45.786186,3300,MI
49873,Perronville,-87.398903,45.826409,360,MI
49874,Powers,-87.531853,45.679238,559,MI
49876,Quinnesec,-87.992151,45.799866,1313,MI
49878,Rapid River,-86.88449,45.910662,3345,MI
49879,Republic,-87.993823,46.368046,1192,MI
49880,Rock,-87.133068,46.050262,1601,MI
49881,Sagola,-88.067644,46.081274,392,MI
49883,Seney,-85.970847,46.387989,185,MI
49884,Shingleton,-86.482261,46.351202,589,MI
49885,Skandia,-87.248094,46.349049,1975,MI
49886,Spalding,-87.4964,45.695747,922,MI
49887,Stephenson,-87.62579,45.416594,2202,MI
49890,Traunik,-86.988891,46.258534,334,MI
49891,Trenary,-86.950183,46.194738,563,MI
49892,Vulcan,-87.816811,45.762257,1841,MI
49893,Wallace,-87.580457,45.301657,2103,MI
49894,Wells,-87.073443,45.784866,1093,MI
49895,Wetmore,-86.634537,46.353518,646,MI
49896,Wilson,-87.399734,45.664855,1112,MI
49905,Atlantic Mine,-88.661318,47.093663,3379,MI
49908,Keweenaw Bay,-88.495489,46.790213,1759,MI
49910,Bergland,-89.597296,46.588124,618,MI
49911,Bessemer,-90.051544,46.480188,3603,MI
49912,Bruce Crossing,-89.168028,46.527956,1089,MI
49913,Laurium,-88.44272,47.242721,7656,MI
49916,Chassell,-88.554554,47.002038,3096,MI
49919,Covington,-88.524452,46.557194,260,MI
49920,Crystal Falls,-88.350517,46.109255,4804,MI
49921,Dodgeville,-88.580874,47.091443,390,MI
49925,Ewen,-89.314494,46.540412,772,MI
49927,Gaastra,-88.591728,46.052638,489,MI
49930,Hancock,-88.565385,47.136731,7683,MI
49931,Houghton,-88.558024,47.115801,8639,MI
49935,Iron River,-88.645974,46.093017,7882,MI
49938,Ironwood,-90.158844,46.463793,9402,MI
49943,Kenton,-88.812933,46.491565,304,MI
49945,Gay,-88.411829,47.171387,3365,MI
49946,Lanse,-88.420959,46.770407,3929,MI
49947,Marenisco,-89.677422,46.355107,956,MI
49948,Mass City,-89.064864,46.747447,805,MI
49950,Eagle Harbor,-88.332572,47.320067,1701,MI
49952,Nisula,-88.83397,46.76952,73,MI
49953,Ontonagon,-89.348474,46.827484,5090,MI
49958,Pelkie,-88.625083,46.794932,1583,MI
49962,Skanee,-88.173189,46.874732,310,MI
49965,Toivola,-88.860657,46.985447,352,MI
49967,Trout Creek,-89.026962,46.486426,480,MI
49968,Wakefield,-89.942446,46.475184,3043,MI
49969,Watersmeet,-89.210836,46.25416,1048,MI
49970,Watton,-88.599298,46.513698,391,MI
50001,Ackworth,-93.376719,41.37372,491,IA
50002,Adair,-94.644363,41.513687,1748,IA
50003,Adel,-94.037965,41.62214,4884,IA
50005,Albion,-92.98821,42.11427,773,IA
50006,Alden,-93.384123,42.51789,1374,IA
50007,Alleman,-93.606305,41.815886,449,IA
50008,Allerton,-93.37239,40.702301,805,IA
50009,Altoona,-93.472415,41.647549,7546,IA
50010,Ames,-93.639398,42.029859,52105,IA
50020,Anita,-94.779401,41.449973,1529,IA
50021,Ankeny,-93.602175,41.72755,20465,IA
50022,Atlantic,-95.010123,41.400279,8468,IA
50025,Audubon,-94.916412,41.730032,4034,IA
50026,Bagley,-94.441535,41.834053,568,IA
50027,Barnes City,-92.470338,41.488269,355,IA
50028,Baxter,-93.158332,41.820369,1381,IA
50029,Bayard,-94.591533,41.838599,971,IA
50030,Beaconsfield,-94.075126,40.778431,195,IA
50031,Beaver,-94.103309,42.039936,501,IA
50033,Bevington,-93.812865,41.371763,273,IA
50034,Blairsburg,-93.659444,42.493725,458,IA
50035,Bondurant,-93.452689,41.70166,2666,IA
50036,Boone,-93.878083,42.069354,14773,IA
50038,Booneville,-93.881357,41.533987,100,IA
50039,Bouton,-93.996286,41.828432,552,IA
50040,Boxholm,-94.105246,42.170567,437,IA
50041,Bradford,-93.218068,42.610434,406,IA
50042,Brayton,-94.974017,41.55236,416,IA
50044,Bussey,-92.896252,41.209422,707,IA
50046,Cambridge,-93.530538,41.90251,1103,IA
50047,Carlisle,-93.49214,41.481384,5109,IA
50048,Casey,-94.414475,41.496116,1822,IA
50049,Chariton,-93.30419,41.022638,6836,IA
50050,Churdan,-94.493346,42.161402,797,IA
50051,Clemons,-93.16878,42.090041,557,IA
50052,Clio,-93.486443,40.680261,125,IA
50054,Colfax,-93.258816,41.678785,3475,IA
50055,Collins,-93.300808,41.903226,764,IA
50056,Colo,-93.307114,42.013102,1293,IA
50057,Columbia,-93.158217,41.183814,304,IA
50058,Coon Rapids,-94.679979,41.893957,1802,IA
50059,Cooper,-94.339073,41.903433,170,IA
50060,Sewal,-93.322549,40.76131,2617,IA
50061,Cumming,-93.75386,41.484876,635,IA
50062,Dallas,-93.253525,41.221332,996,IA
50063,Dallas Center,-93.970657,41.686248,1838,IA
50064,Dana,-94.232212,42.10634,131,IA
50065,Pleasanton,-93.807022,40.632075,762,IA
50066,Dawson,-94.217127,41.832396,434,IA
50067,Decatur,-93.832598,40.755258,394,IA
50068,Derby,-93.47959,40.935476,339,IA
50069,De Soto,-94.027582,41.533285,1535,IA
50070,Dexter,-94.2145,41.519806,824,IA
50071,Dows,-93.505801,42.661026,1373,IA
50072,Earlham,-94.129443,41.470916,2010,IA
50073,Elkhart,-93.485458,41.811384,1374,IA
50074,Ellston,-94.084116,40.850485,286,IA
50075,Ellsworth,-93.548979,42.30086,1129,IA
50076,Exira,-94.857145,41.576771,1590,IA
50101,Galt,-93.603512,42.691187,57,IA
50102,Garden City,-93.403068,42.25266,422,IA
50103,Garden Grove,-93.611669,40.771078,603,IA
50104,Gibson,-92.353121,41.464206,458,IA
50106,Gilman,-92.810067,41.901236,1221,IA
50107,Grand Junction,-94.233629,42.029578,1055,IA
50108,Grand River,-93.954372,40.813704,454,IA
50109,Granger,-93.841002,41.752355,1324,IA
50110,Gray,-95.02272,41.82663,344,IA
50111,Grimes,-93.782109,41.701838,4205,IA
50112,Grinnell,-92.734432,41.742081,11530,IA
50115,Guthrie Center,-94.486444,41.683671,3398,IA
50116,Hamilton,-92.924349,41.175543,314,IA
50117,Hamlin,-94.915745,41.650571,336,IA
50118,Hartford,-93.402213,41.459629,1201,IA
50119,Harvey,-92.931843,41.302972,683,IA
50120,Haverhill,-92.945857,41.93196,419,IA
50122,Hubbard,-93.293928,42.302208,1356,IA
50123,Humeston,-93.510117,40.846922,981,IA
50124,Huxley,-93.602381,41.899434,2417,IA
50125,Spring Hill,-93.571502,41.35617,13920,IA
50126,Iowa Falls,-93.270943,42.513756,7714,IA
50127,Ira,-93.164436,41.731759,378,IA
50128,Jamaica,-94.320367,41.841931,423,IA
50129,Jefferson,-94.388768,42.009325,5663,IA
50130,Jewell,-93.642821,42.313912,1348,IA
50131,Johnston,-93.702792,41.673017,4945,IA
50132,Kamrar,-93.727941,42.394517,246,IA
50133,Kellerton,-94.060693,40.686127,601,IA
50134,Kelley,-93.664354,41.948773,314,IA
50135,Kellogg,-92.911404,41.718371,913,IA
50136,Keswick,-92.239547,41.461251,497,IA
50138,Knoxville,-93.095427,41.316446,11205,IA
50139,Lacona,-93.383801,41.198832,700,IA
50140,Lamoni,-93.934899,40.622852,2638,IA
50141,Laurel,-92.926294,41.882904,457,IA
50143,Leighton,-92.808125,41.364677,594,IA
50144,Leon,-93.742903,40.737334,2556,IA
50145,Liberty Center,-93.497391,41.207668,468,IA
50146,Linden,-94.24058,41.64225,585,IA
50147,Lineville,-93.486207,40.600373,586,IA
50148,Liscomb,-92.983279,42.184,512,IA
50149,Lorimor,-94.063885,41.1233,619,IA
50150,Lovilia,-92.929272,41.12719,1053,IA
50151,Lucas,-93.483614,41.058451,617,IA
50152,Luther,-93.855394,41.991934,529,IA
50153,Lynnville,-92.787715,41.569766,630,IA
50154,Mc Callsburg,-93.397757,42.166475,533,IA
50155,Macksburg,-94.185673,41.202792,310,IA
50156,Madrid,-93.844815,41.884083,4367,IA
50157,Malcom,-92.535426,41.769502,1595,IA
50158,Marshalltown,-92.91269,42.040482,30857,IA
50161,Maxwell,-93.400125,41.89673,1268,IA
50162,Melbourne,-93.085627,41.932348,970,IA
50163,Melcher-Dallas,-93.219404,41.222912,924,IA
50164,Menlo,-94.409002,41.534797,650,IA
50165,Millerton,-93.279586,40.854889,258,IA
50166,Milo,-93.445356,41.29042,1705,IA
50167,Minburn,-94.01501,41.756206,517,IA
50168,Mingo,-93.288015,41.789843,725,IA
50169,Mitchellville,-93.36995,41.66089,2363,IA
50170,Monroe,-93.072551,41.535619,2868,IA
50171,Montezuma,-92.527582,41.592845,3570,IA
50172,Guernsey,-92.333549,41.662496,128,IA
50173,Montour,-92.700575,41.970876,1137,IA
50174,Murray,-93.952975,41.037644,1357,IA
50201,Nevada,-93.446219,42.018983,7381,IA
50206,New Providence,-93.175262,42.269261,445,IA
50207,New Sharon,-92.684815,41.463976,2426,IA
50208,Newton,-93.045456,41.699173,19721,IA
50210,New Virginia,-93.711312,41.160063,1593,IA
50211,Norwalk,-93.657332,41.486055,9512,IA
50212,Ogden,-94.006333,42.035106,3115,IA
50213,Osceola,-93.771236,41.029503,5528,IA
50214,Otley,-93.034778,41.451806,676,IA
50216,Panora,-94.360613,41.696684,1847,IA
50217,Paton,-94.273038,42.165841,621,IA
50218,Patterson,-93.878174,41.353912,258,IA
50219,Pella,-92.917207,41.408175,10771,IA
50220,Perry,-94.102167,41.839695,7918,IA
50222,Peru,-93.943729,41.21454,442,IA
50223,Pilot Mound,-94.010184,42.160395,380,IA
50225,Pleasantville,-93.271206,41.373836,2474,IA
50226,Polk City,-93.689346,41.754905,4203,IA
50227,Popejoy,-93.430867,42.595628,298,IA
50228,Prairie City,-93.240986,41.585425,1941,IA
50229,Prole,-93.734357,41.382973,1488,IA
50230,Radcliffe,-93.423364,42.324064,804,IA
50231,Randall,-93.62109,42.247463,508,IA
50232,Reasnor,-93.019827,41.579802,245,IA
50233,Redfield,-94.189733,41.587349,1236,IA
50234,Rhodes,-93.179586,41.917717,564,IA
50235,Rippey,-94.213202,41.92574,563,IA
50236,Roland,-93.506313,42.164585,1452,IA
50237,Runnells,-93.42025,41.551549,2309,IA
50238,Russell,-93.178371,40.945557,1018,IA
50239,Saint Anthony,-93.182431,42.151974,328,IA
50240,Saint Charles,-93.824195,41.292443,1169,IA
50241,Saint Marys,-93.736107,41.297826,632,IA
50242,Searsboro,-92.698737,41.56561,464,IA
50244,Slater,-93.681155,41.876511,2083,IA
50246,Stanhope,-93.775081,42.290407,1001,IA
50247,State Center,-93.167283,42.010911,1618,IA
50248,Story City,-93.598811,42.183487,3501,IA
50249,Stratford,-93.90294,42.284673,1215,IA
50250,Stuart,-94.304563,41.518643,1463,IA
50251,Sully,-92.845085,41.573969,1096,IA
50252,Swan,-93.234165,41.4717,691,IA
50254,Thayer,-94.068639,41.00293,453,IA
50256,Tracy,-92.875337,41.275564,256,IA
50257,Truro,-93.840978,41.207622,767,IA
50258,Union,-93.056192,42.252074,937,IA
50261,Van Meter,-93.95303,41.539415,1780,IA
50262,Van Wert,-93.80733,40.864451,431,IA
50263,Waukee,-93.85916,41.592959,4933,IA
50264,Weldon,-93.738743,40.873906,388,IA
50265,West Des Moines,-93.744711,41.580512,31896,IA
50268,What Cheer,-92.354789,41.395276,1108,IA
50271,Williams,-93.56774,42.461376,1036,IA
50272,Williamson,-93.26593,41.102026,505,IA
50273,Winterset,-94.008763,41.339077,7254,IA
50274,Wiota,-94.840515,41.384552,596,IA
50275,Woodburn,-93.608282,41.00001,677,IA
50276,Woodward,-93.905617,41.845219,1749,IA
50277,Yale,-94.35026,41.775309,414,IA
50278,Zearing,-93.292766,42.15349,1032,IA
50309,Des Moines,-93.621175,41.588743,4879,IA
50310,Des Moines,-93.673611,41.625475,30498,IA
50311,Windsor Heights,-93.674371,41.601562,19816,IA
50312,Des Moines,-93.671908,41.585453,16424,IA
50313,Des Moines,-93.620305,41.638085,16175,IA
50314,Des Moines,-93.632993,41.603003,11709,IA
50315,Des Moines,-93.619226,41.544394,36434,IA
50316,Des Moines,-93.599966,41.609228,16359,IA
50317,Pleasant Hill,-93.549446,41.612499,39883,IA
50320,Des Moines,-93.582674,41.548693,8444,IA
50321,Des Moines,-93.661846,41.547628,7233,IA
50322,Urbandale,-93.723042,41.629479,28512,IA
50325,Clive,-93.745749,41.606729,7293,IA
50401,Mason City,-93.195379,43.149869,31168,IA
50420,Alexander,-93.445,42.811395,664,IA
50421,Belmond,-93.620012,42.851137,3306,IA
50423,Britt,-93.775175,43.100582,3988,IA
50424,Buffalo Center,-93.937557,43.373204,1566,IA
50428,Clear Lake,-93.384978,43.140607,10056,IA
50430,Corwith,-93.932303,42.992736,737,IA
50432,Crystal Lake,-93.794166,43.218692,543,IA
50433,Dougherty,-93.068586,42.941633,308,IA
50434,Fertile,-93.434485,43.279514,766,IA
50435,Floyd,-92.723988,43.143049,1273,IA
50436,Forest City,-93.635595,43.269184,6010,IA
50438,Garner,-93.594394,43.114395,3756,IA
50439,Goodell,-93.582426,42.938298,452,IA
50440,Grafton,-93.079718,43.311016,630,IA
50441,Hampton,-93.210954,42.740531,5313,IA
50444,Hanlontown,-93.335065,43.307234,605,IA
50446,Joice,-93.445354,43.376105,522,IA
50447,Kanawha,-93.772801,42.94338,1181,IA
50448,Kensett,-93.172805,43.37391,729,IA
50449,Klemme,-93.587944,43.013643,849,IA
50450,Lake Mills,-93.533628,43.416696,2801,IA
50451,Lakota,-94.07055,43.395283,789,IA
50452,Latimer,-93.351798,42.759783,966,IA
50453,Leland,-93.751496,43.307043,333,IA
50454,Little Cedar,-92.734376,43.391861,248,IA
50455,Mc Intire,-92.60485,43.44999,382,IA
50456,Manly,-93.201802,43.289116,1757,IA
50457,Meservey,-93.477298,42.913696,298,IA
50458,Nora Springs,-93.000221,43.147858,1849,IA
50459,Northwood,-93.241943,43.450604,2982,IA
50460,Orchard,-92.719979,43.235459,442,IA
50461,Osage,-92.814356,43.28722,5790,IA
50464,Plymouth,-93.122628,43.246046,453,IA
50465,Rake,-93.917128,43.476655,435,IA
50466,Riceville,-92.555372,43.371899,1546,IA
50467,Rock Falls,-93.076402,43.198014,306,IA
50468,Rockford,-92.952034,43.057331,1258,IA
50469,Rockwell,-93.216737,43.003167,2009,IA
50470,Rowan,-93.556966,42.759644,405,IA
50471,Rudd,-92.888546,43.141958,688,IA
50472,Saint Ansgar,-92.923523,43.406107,2401,IA
50473,Scarville,-93.64233,43.467286,420,IA
50475,Sheffield,-93.215583,42.877881,1988,IA
50476,Stacyville,-92.761031,43.445687,798,IA
50477,Swaledale,-93.311529,42.962167,414,IA
50478,Thompson,-93.751671,43.387497,1178,IA
50479,Thornton,-93.408787,42.968405,905,IA
50480,Titonka,-94.036656,43.245606,1159,IA
50482,Ventura,-93.4706,43.126178,816,IA
50483,Wesley,-94.003776,43.09765,647,IA
50484,Woden,-93.910925,43.222564,511,IA
50501,Fort Dodge,-94.180737,42.508817,27632,IA
50510,Albert City,-94.98238,42.778403,1293,IA
50511,Algona,-94.230638,43.065976,7829,IA
50514,Armstrong,-94.485305,43.402423,1464,IA
50515,Ayrshire,-94.847804,43.037001,413,IA
50516,Badger,-94.162988,42.599595,1270,IA
50517,Bancroft,-94.210778,43.293485,1346,IA
50518,Barnum,-94.370327,42.515867,481,IA
50519,Bode,-94.278055,42.866078,555,IA
50520,Bradgate,-94.400239,42.779425,359,IA
50521,Burnside,-94.114253,42.341318,355,IA
50522,Burt,-94.21223,43.206167,1069,IA
50523,Callender,-94.281963,42.349372,1009,IA
50524,Clare,-94.308028,42.595397,821,IA
50525,Clarion,-93.727715,42.727149,3849,IA
50527,Curlew,-94.797528,42.963321,278,IA
50528,Cylinder,-94.510672,43.150716,536,IA
50530,Dayton,-94.06105,42.259438,1366,IA
50531,Dolliver,-94.624236,43.466382,260,IA
50532,Duncombe,-94.059212,42.449303,1561,IA
50533,Eagle Grove,-93.904872,42.660867,4109,IA
50535,Early,-95.172569,42.448258,1195,IA
50536,Emmetsburg,-94.682545,43.108249,4794,IA
50538,Farnhamville,-94.422623,42.269234,631,IA
50539,Fenton,-94.404366,43.242047,779,IA
50540,Fonda,-94.82974,42.605148,1438,IA
50541,Gilmore City,-94.410824,42.706691,604,IA
50542,Goldfield,-93.919435,42.758055,1148,IA
50543,Gowrie,-94.298669,42.276712,1225,IA
50544,Harcourt,-94.196095,42.253052,631,IA
50545,Hardy,-94.030852,42.782247,262,IA
50546,Havelock,-94.725233,42.84109,586,IA
50548,Humboldt,-94.213184,42.719574,6493,IA
50551,Jolley,-94.742338,42.507785,296,IA
50552,Knierim,-94.453153,42.431944,295,IA
50553,Knoke,-94.85437,42.520515,192,IA
50554,Laurens,-94.850816,42.840938,2055,IA
50556,Ledyard,-94.150281,43.434569,384,IA
50557,Lehigh,-94.034158,42.352645,821,IA
50558,Livermore,-94.174716,42.866601,645,IA
50559,Lone Rock,-94.358578,43.166645,560,IA
50560,Lu Verne,-94.095912,42.98684,1337,IA
50561,Lytton,-94.813991,42.430375,235,IA
50562,Mallard,-94.674608,42.94167,721,IA
50563,Manson,-94.530386,42.528503,2131,IA
50565,Marathon,-94.983551,42.861233,564,IA
50566,Moorland,-94.319886,42.434005,541,IA
50567,Nemaha,-95.093914,42.518027,356,IA
50568,Newell,-94.994591,42.615699,1668,IA
50569,Otho,-94.170776,42.432825,1910,IA
50570,Ottosen,-94.378648,42.876443,301,IA
50571,Palmer,-94.543155,42.641871,1119,IA
50573,Plover,-94.622507,42.869107,275,IA
50574,Pocahontas,-94.673675,42.729602,2802,IA
50575,Pomeroy,-94.663758,42.532565,1197,IA
50576,Rembrandt,-95.165178,42.826034,236,IA
50577,Renwick,-94.007437,42.849132,545,IA
50578,Ringsted,-94.529137,43.297654,860,IA
50579,Rockwell City,-94.629219,42.396126,2952,IA
50580,Rodman,-94.499243,43.035233,286,IA
50581,Rolfe,-94.516593,42.808233,1250,IA
50582,Rutland,-94.271882,42.763486,529,IA
50583,Sac City,-94.979552,42.426212,3531,IA
50585,Sioux Rapids,-95.138836,42.906472,1542,IA
50586,Somers,-94.44639,42.356065,425,IA
50588,Storm Lake,-95.196079,42.64738,11663,IA
50590,Swea City,-94.319322,43.402225,1440,IA
50591,Thor,-94.038958,42.688923,463,IA
50594,Vincent,-94.033534,42.562292,719,IA
50595,Webster City,-93.826216,42.465682,9130,IA
50597,West Bend,-94.456402,42.957415,1099,IA
50598,Whittemore,-94.406395,43.02608,1252,IA
50599,Woolstock,-93.82161,42.584439,394,IA
50601,Ackley,-93.060835,42.552722,2316,IA
50602,Allison,-92.782952,42.761465,1458,IA
50603,Alta Vista,-92.423682,43.148159,1356,IA
50604,Aplington,-92.875141,42.587039,1436,IA
50605,Aredale,-92.97688,42.854852,317,IA
50606,Arlington,-91.666814,42.733827,1124,IA
50607,Aurora,-91.733469,42.620317,344,IA
50608,Austinville,-92.959422,42.596245,363,IA
50609,Beaman,-92.816215,42.236707,395,IA
50611,Bristow,-92.886424,42.774106,465,IA
50612,Buckingham,-92.409788,42.255211,694,IA
50613,Cedar Falls,-92.449725,42.524071,36084,IA
50616,Charles City,-92.676062,43.068327,10110,IA
50619,Clarksville,-92.658833,42.804079,2757,IA
50621,Conrad,-92.886525,42.234188,1346,IA
50622,Denver,-92.341701,42.673137,2543,IA
50624,Dike,-92.612154,42.47301,1860,IA
50625,Dumont,-92.967347,42.736773,1302,IA
50626,Dunkerton,-92.158826,42.578028,1676,IA
50627,Eldora,-93.103699,42.357158,3689,IA
50628,Elma,-92.398066,43.27855,2102,IA
50629,Fairbank,-92.032589,42.616235,1770,IA
50630,Fredericksburg,-92.198334,42.959299,1830,IA
50632,Garwin,-92.68935,42.087228,869,IA
50633,Geneva,-93.103793,42.68044,382,IA
50635,Gladbrook,-92.714112,42.177432,1268,IA
50636,Greene,-92.758324,42.91604,2480,IA
50638,Grundy Center,-92.777344,42.3672,4130,IA
50640,Hansell,-93.090036,42.771195,362,IA
50641,Hazleton,-91.910462,42.607561,1480,IA
50642,Holland,-92.799884,42.40114,222,IA
50643,Hudson,-92.454872,42.390497,2641,IA
50644,Independence,-91.880343,42.46744,8466,IA
50645,Ionia,-92.486521,43.040253,869,IA
50647,Janesville,-92.479096,42.646515,2008,IA
50648,Jesup,-92.045625,42.482329,3505,IA
50649,Kesley,-92.853455,42.685717,301,IA
50650,Lamont,-91.670078,42.594552,830,IA
50651,La Porte City,-92.186155,42.341618,3990,IA
50652,Lincoln,-92.704693,42.256056,433,IA
50653,Marble Rock,-92.891681,42.964547,940,IA
50654,Masonville,-91.550576,42.50461,557,IA
50655,Maynard,-91.890773,42.775156,899,IA
50658,Nashua,-92.529839,42.952848,2007,IA
50659,New Hampton,-92.313136,43.056015,5783,IA
50660,New Hartford,-92.616359,42.583128,1362,IA
50662,Oelwein,-91.913084,42.681095,8426,IA
50665,Parkersburg,-92.768763,42.571377,3544,IA
50666,Plainfield,-92.511558,42.850267,1030,IA
50667,Raymond,-92.216247,42.467169,367,IA
50668,Readlyn,-92.215432,42.692869,1858,IA
50669,Reinbeck,-92.594839,42.313078,2099,IA
50670,Shell Rock,-92.58878,42.70611,1834,IA
50671,Stanley,-91.812673,42.635623,175,IA
50672,Steamboat Rock,-93.06291,42.417841,650,IA
50674,Sumner,-92.118562,42.841935,3187,IA
50675,Traer,-92.482681,42.184685,2064,IA
50676,Tripoli,-92.265934,42.810538,1993,IA
50677,Bremer,-92.466199,42.737307,10879,IA
50680,Wellsburg,-92.939763,42.449418,1353,IA
50681,Westgate,-92.018299,42.805453,1044,IA
50682,Winthrop,-91.731467,42.491163,1330,IA
50701,Waterloo,-92.366099,42.477784,29194,IA
50702,Waterloo,-92.336486,42.473112,18939,IA
50703,Waterloo,-92.326919,42.514875,21256,IA
50706,Washburn,-92.2676,42.407605,1010,IA
50707,Evansdale,-92.281158,42.475453,7954,IA
50801,Nevinville,-94.369151,41.062384,9548,IA
50830,Afton,-94.194044,41.040146,1450,IA
50833,Bedford,-94.732448,40.66829,2608,IA
50835,Benton,-94.393104,40.725836,203,IA
50836,Blockton,-94.504901,40.624242,476,IA
50837,Bridgewater,-94.641011,41.157084,1383,IA
50840,Clearfield,-94.494439,40.793534,593,IA
50841,Corning,-94.735789,40.987121,2660,IA
50843,Cumberland,-94.871006,41.263165,695,IA
50844,Delphos,-94.316188,40.661959,100,IA
50845,Diagonal,-94.355156,40.822644,793,IA
50846,Fontanelle,-94.541904,41.289568,1534,IA
50847,Grant,-94.984554,41.125799,315,IA
50848,Gravity,-94.750595,40.790914,617,IA
50849,Greenfield,-94.440757,41.313311,2772,IA
50850,Kent,-94.421718,40.944856,309,IA
50851,Lenox,-94.56117,40.884096,1973,IA
50852,Maloy,-94.40764,40.673648,81,IA
50853,Massena,-94.764872,41.249867,794,IA
50854,Mount Ayr,-94.232146,40.7142,2487,IA
50857,Nodaway,-94.87309,40.954034,706,IA
50858,Orient,-94.370496,41.219191,1042,IA
50859,Prescott,-94.524901,41.024848,205,IA
50860,Redding,-94.359451,40.605312,327,IA
50861,Shannon City,-94.250106,40.936636,586,IA
50862,Sharpsburg,-94.641633,40.795042,199,IA
50863,Tingley,-94.190823,40.851597,347,IA
50864,Villisca,-94.979588,40.943718,1794,IA
51001,Akron,-96.52245,42.835392,2068,IA
51002,Alta,-95.3129,42.677118,2757,IA
51003,Alton,-96.017268,42.978175,1371,IA
51004,Anthon,-95.894765,42.386967,1550,IA
51005,Aurelia,-95.438086,42.69122,1543,IA
51006,Battle Creek,-95.604517,42.332662,1552,IA
51007,Bronson,-96.198591,42.429181,796,IA
51009,Calumet,-95.554871,42.953272,431,IA
51010,Castana,-95.943121,42.105404,533,IA
51012,Cherokee,-95.556842,42.748187,8339,IA
51014,Cleghorn,-95.712436,42.808593,541,IA
51016,Correctionville,-95.780382,42.474322,1432,IA
51018,Cushing,-95.67748,42.464182,261,IA
51019,Danbury,-95.726259,42.269337,906,IA
51020,Galva,-95.429838,42.510508,626,IA
51022,Granville,-95.897167,42.969252,592,IA
51023,Hawarden,-96.472992,43.001333,3097,IA
51024,Hinton,-96.305033,42.604046,2449,IA
51025,Holstein,-95.564971,42.494779,1977,IA
51026,Hornick,-96.079553,42.289741,894,IA
51027,Ireton,-96.323226,42.966566,1154,IA
51028,Kingsley,-95.976151,42.619057,2138,IA
51029,Larrabee,-95.581228,42.862758,607,IA
51030,Lawton,-96.21893,42.504748,1481,IA
51031,Le Mars,-96.170386,42.79623,11576,IA
51033,Linn Grove,-95.251249,42.874229,722,IA
51034,Mapleton,-95.790934,42.158524,2038,IA
51035,Marcus,-95.803431,42.819959,1654,IA
51036,Maurice,-96.165531,42.962647,625,IA
51037,Meriden,-95.640797,42.787416,333,IA
51038,Merrill,-96.228324,42.704737,1468,IA
51039,Moville,-96.065583,42.481924,2064,IA
51040,Onawa,-96.107213,42.036967,3867,IA
51041,Orange City,-96.056464,43.01849,6126,IA
51044,Oto,-95.861575,42.264592,340,IA
51046,Paullina,-95.708322,42.970277,1760,IA
51047,Peterson,-95.337658,42.932794,640,IA
51048,Pierson,-95.892193,42.533493,642,IA
51049,Quimby,-95.681175,42.628711,562,IA
51050,Remsen,-95.954378,42.8149,2254,IA
51051,Rodney,-95.953456,42.201541,120,IA
51052,Salix,-96.287912,42.330554,1210,IA
51053,Schaller,-95.284587,42.505501,1311,IA
51054,Sergeant Bluff,-96.353392,42.401895,2853,IA
51055,Sloan,-96.230634,42.242726,1303,IA
51056,Smithland,-95.948647,42.24079,495,IA
51058,Sutherland,-95.480665,42.982623,1096,IA
51059,Turin,-95.951828,41.973189,387,IA
51060,Ute,-95.712542,42.058085,567,IA
51061,Washta,-95.729537,42.578108,519,IA
